Id,Type,Title,Year,LengthMinutes,MediaGenres
tt0213149,movie,Pearl Harbor,2001,183,"Action,Drama,Romance"
tt0213205,movie,Rustin,2001,101,"Comedy,Drama"
tt0213266,movie,The Streetsweeper,2002,105,Drama
tt0213523,tvSeries,Blue Murder,2001,60,"Crime,Drama"
tt0213582,movie,Cupid's Mistake,2001,70,"Comedy,Drama,Romance"
tt0213642,movie,Fall,2001,97,Action
tt0213802,movie,Legion of the Dead,2001,89,"Comedy,Horror"
tt0213824,movie,Asesinato en lunes de carnaval,2002,104,Drama
tt0213985,movie,Partition,2007,116,"Drama,Romance"
tt0214032,movie,The Rage Within,2001,98,Action
tt0214048,movie,Ravanello pallido,2001,90,Comedy
tt0214106,movie,Sensual Friends,2001,93,Drama
tt0214265,movie,Vajont - La diga del disonore,2001,116,Drama
tt0214289,movie,La vérité si je mens! 2,2001,105,Comedy
tt0214354,tvSeries,Kijû shinseiki Zoid,2001,24,"Action,Animation,Fantasy"
tt0214412,movie,Adrift in the Heartland,2002,70,Drama
tt0214520,movie,Le bal des pantins,2001,85,Drama
tt0214529,movie,Belphégor - Le fantôme du Louvre,2001,97,"Fantasy,Horror,Mystery"
tt0214619,movie,Dead Dog,2001,90,"Comedy,Drama,Thriller"
tt0214723,movie,The Penny Promise,2001,91,"Comedy,Romance"
tt0215135,movie,Route 666,2001,86,"Action,Horror,Thriller"
tt0215139,movie,Russian Doll,2001,90,"Comedy,Drama,Romance"
tt0215516,movie,Nobody's Baby,2001,110,"Comedy,Drama"
tt0215519,movie,Annas Sommer,2001,107,Drama
tt0215719,movie,Dinner and a Movie,2001,85,"Comedy,Romance"
tt0215727,movie,Downward Angel,2001,97,Thriller
tt0215750,movie,Enemy at the Gates,2001,131,"Action,Drama,War"
tt0215777,movie,Frau2 sucht HappyEnd,2001,96,Romance
tt0215824,movie,Die grüne Wolke,2001,100,"Action,Adventure,Sci-Fi"
tt0216196,movie,Semana Santa,2001,91,"Drama,Thriller"
tt0216290,movie,To Protect and Serve,2001,91,Comedy
tt0216584,movie,Bob the Butler,2005,90,"Comedy,Family"
tt0216731,movie,Edgeplay,2004,110,"Documentary,Music"
tt0216746,movie,Bad Girls from Valley High,2005,84,"Comedy,Romance"
tt0216982,movie,Prison Song,2001,94,"Crime,Drama"
tt0217031,movie,Second to Die,2002,89,Thriller
tt0217084,movie,Examen,2003,90,Drama
tt0217085,movie,Te quiero,2001,85,Drama
tt0217100,movie,Toutes les nuits,2001,112,Drama
tt0217135,movie,Vortex,2001,63,Sci-Fi
tt0217319,movie,Chasing Holden,2003,104,"Crime,Drama"
tt0217505,movie,Gangs of New York,2002,167,"Crime,Drama"
tt0217570,movie,Inbetweeners,2001,91,"Comedy,Romance"
tt0217664,movie,Morning,2001,89,Drama
tt0217686,movie,The New Women,2001,89,"Comedy,Sci-Fi"
tt0217716,movie,Pata negra,2001,106,"Adventure,Comedy,Romance"
tt0217787,movie,Searching for Paradise,2002,88,Drama
tt0217802,movie,Silver Man,2003,98,"Crime,Drama,Fantasy"
tt0217824,movie,Goodbye Charlie Bright,2001,87,"Comedy,Drama"
tt0217978,movie,'R Xmas,2001,85,"Crime,Drama,Thriller"
tt0217979,movie,Ablaze,2001,97,"Action,Drama,Thriller"
tt0218000,movie,Another Life,2001,101,"Crime,Drama,Romance"
tt0218032,movie,The Beatnicks,2001,98,Comedy
tt0218053,movie,Black Friday,2001,95,Action
tt0218107,movie,Circuit,2001,130,"Drama,Romance"
tt0218126,movie,Critical Mass,2001,95,"Action,Thriller"
tt0218140,movie,Death and Taxis,2007,89,Drama
tt0218183,movie,Every Child Is Born a Poet: The Life and Work of Piri Thomas,2003,59,Documentary
tt0218323,movie,Hard Luck,2001,84,"Adventure,Drama,Family"
tt0218390,movie,The Last Place on Earth,2002,88,"Comedy,Drama"
tt0218411,movie,The Long Run,2001,112,"Drama,Sport"
tt0218516,movie,Planet Alex,2001,102,"Comedy,Drama,Fantasy"
tt0218619,movie,Soul Survivors,2001,84,"Horror,Mystery,Thriller"
tt0218727,movie,A Woman's a Helluva Thing,2001,89,"Comedy,Drama,Romance"
tt0218803,movie,500!,2001,92,Comedy
tt0218817,movie,Antitrust,2001,108,"Action,Crime,Drama"
tt0218864,movie,Buying the Cow,2002,88,"Comedy,Romance"
tt0218922,movie,Original Sin,2001,116,"Crime,Drama,Mystery"
tt0218978,movie,Forbidden Highway,2001,104,"Comedy,Crime,Romance"
tt0219171,movie,Ripley Under Ground,2005,101,"Crime,Drama,Thriller"
tt0219272,movie,Redemption of the Ghost,2002,111,Drama
tt0219327,movie,Strictly Sinatra,2001,97,"Drama,Music,Romance"
tt0219336,movie,Scandal: 15 Minutes of Fame,2001,92,Crime
tt0219369,movie,Un ange,2001,120,"Action,Crime,Drama"
tt0219374,movie,Unconditional Love,2002,124,"Comedy,Drama,Musical"
tt0219400,movie,Waking Up in Reno,2002,91,"Comedy,Romance"
tt0219408,movie,The Whole Shebang,2001,97,"Comedy,Romance"
tt0219446,tvSeries,The Oblongs...,2001,284,"Animation,Comedy,Sci-Fi"
tt0219687,movie,Flossin,2001,78,Drama
tt0219756,movie,Heartbreak Hospital,2002,91,"Comedy,Thriller"
tt0219822,movie,Human Nature,2001,96,"Comedy,Drama"
tt0219876,movie,P.O.V.,2001,107,Drama
tt0219957,movie,On the Borderline,2001,93,"Action,Drama,Thriller"
tt0219965,movie,Bandits,2001,123,"Action,Comedy,Crime"
tt0220005,movie,Reunion,2001,94,Drama
tt0220008,tvSeries,RoboCop: Prime Directives,2001,375,"Action,Crime,Sci-Fi"
tt0220034,movie,Seven and a Match,2001,99,"Comedy,Drama,Romance"
tt0220122,movie,Two Degrees,2001,119,"Crime,Drama"
tt0220322,movie,B Movie,2004,74,Comedy
tt0220331,movie,Besotted,2001,92,"Comedy,Romance"
tt0220343,movie,Briar Patch,2002,103,"Drama,Romance,Thriller"
tt0220357,movie,Charmant garçon,2001,90,"Comedy,Drama"
tt0220371,movie,Duplicity,2004,90,Crime
tt0220506,movie,Halloween: Resurrection,2002,90,"Horror,Thriller"
tt0220514,movie,"Hey, Happy!",2001,75,"Comedy,Fantasy,Sci-Fi"
tt0220580,movie,Intacto,2001,108,"Drama,Fantasy,Romance"
tt0220605,movie,The Krone Experiment,2005,108,"Mystery,Romance,Sci-Fi"
tt0220607,movie,Last Seen,2002,77,Mystery
tt0220623,movie,Livvakterna,2001,112,"Action,Crime,Thriller"
tt0220792,movie,Superbob,2002,83,"Action,Comedy,Crime"
tt0220827,movie,Non ho sonno,2001,117,"Horror,Mystery,Thriller"
tt0220864,movie,The Woman Every Man Wants,2001,92,"Comedy,Sci-Fi"
tt0221013,movie,Séraphin: un homme et son péché,2002,110,Drama
tt0221027,movie,Blow,2001,124,"Biography,Crime,Drama"
tt0221074,movie,Christmas in the Clouds,2001,96,"Comedy,Family,Romance"
tt0221218,movie,The Glass House,2001,106,"Crime,Drama,Mystery"
tt0221297,movie,Frozen with Fear,2001,96,"Crime,Mystery,Thriller"
tt0221559,movie,On the Edge,2001,85,Drama
tt0221637,movie,The Third Society,2002,84,"Action,Comedy"
tt0221799,movie,An American Rhapsody,2001,106,Drama
tt0221809,movie,Ayurveda: Art of Being,2001,102,Documentary
tt0221837,movie,Borderline Normal,2001,85,Drama
tt0221911,movie,Deutsche Polizisten: Viele Kulturen - Eine Truppe,2001,60,Documentary
tt0222024,movie,Hum Tumhare Hain Sanam,2002,174,"Comedy,Drama,Romance"
tt0222167,movie,Lucky 13,2005,95,"Comedy,Romance"
tt0222705,movie,All Over Again,2001,90,Drama
tt0222710,movie,Alvarez & Cruz,2003,88,"Crime,Drama"
tt0222790,movie,Raspberry & Lavender: The Lavender Girl,2004,95,"Drama,Fantasy,Music"
tt0222812,movie,Beyond Re-Animator,2003,96,"Comedy,Horror,Sci-Fi"
tt0222849,movie,Breathing Hard,2001,93,"Comedy,Drama"
tt0223284,movie,Final Payback,2001,92,Action
tt0223828,movie,Off the Lip,2004,87,"Adventure,Comedy,Sport"
tt0223832,movie,The Old Man Who Read Love Stories,2001,115,"Adventure,Drama"
tt0224025,movie,Roomies,2004,88,"Comedy,Drama,Romance"
tt0224084,movie,Scandal: Sex@students.edu,2001,82,Drama
tt0224626,movie,Dark Asylum,2001,83,"Horror,Thriller"
tt0224902,tvSeries,Largo Winch,2001,48,"Action,Adventure,Crime"
tt0225064,movie,Un amor en Moisés Ville,2001,84,Drama
tt0225071,movie,Angel Eyes,2001,102,"Drama,Romance"
tt0225518,movie,The Discontents,2004,90,Drama
tt0225828,movie,G.O.D.,2001,91,"Action,Crime,Thriller"
tt0225865,movie,Glory Glory,2002,102,"Action,Western"
tt0226057,movie,Laughing It Up,2004,96,"Comedy,Drama"
tt0226448,movie,Shylock,2001,58,Documentary
tt0226514,movie,Temporal,2002,90,"Drama,Romance"
tt0226525,movie,Through a Blue Lens,2003,52,Documentary
tt0226851,movie,Slipdream,2005,85,"Adventure,Animation,Comedy"
tt0226935,movie,Chelsea Walls,2001,109,Drama
tt0227005,movie,Made,2001,95,"Comedy,Crime,Drama"
tt0227189,movie,Cl.One,2005,112,"Sci-Fi,Thriller"
tt0227194,movie,One 2 Ka 4,2001,169,"Action,Crime,Drama"
tt0227445,movie,The Score,2001,124,"Crime,Drama,Thriller"
tt0227538,movie,Spy Kids,2001,88,"Action,Adventure,Comedy"
tt0227671,movie,Tortilla Heaven,2007,98,Comedy
tt0227980,movie,Chica de Río,2001,102,Comedy
tt0227984,movie,The 51st State,2001,93,"Action,Comedy,Crime"
tt0228192,movie,Jarrett,2001,80,Action
tt0228293,movie,O Fato Completo Ou À Procura De Alberto,2002,70,"Comedy,Drama"
tt0228301,movie,Finding Home,2003,124,"Drama,Romance"
tt0228333,movie,Ghosts of Mars,2001,98,"Action,Horror,Sci-Fi"
tt0228472,movie,Julias Wahn,2002,96,Documentary
tt0228488,movie,Kiss Kiss (Bang Bang),2001,101,"Comedy,Thriller"
tt0228508,movie,Posljednja volja,2001,87,"Action,Comedy,Romance"
tt0228536,movie,Lovely Rita,2001,79,Drama
tt0228690,movie,Outlaw Prophet,2001,90,Sci-Fi
tt0228761,movie,Rabo de Peixe,2003,103,Documentary
tt0228766,movie,Rasganço,2001,93,"Crime,Drama"
tt0228802,movie,Mugen ryûkyû tsuru Henrî,2021,85,"Drama,Fantasy"
tt0228878,movie,Social Misfits,2001,115,Drama
tt0228906,movie,Striptease Baby Dolls from Cleveland Meet the Unkillables,2005,80,"Action,Comedy,Crime"
tt0228933,movie,That's Sexploitation!,2013,136,Documentary
tt0228977,movie,Two Coyotes,2001,83,"Action,Crime,Drama"
tt0229002,movie,Green Dragon,2001,115,"Drama,War"
tt0229003,movie,New Port South,2001,95,Drama
tt0229021,movie,Viva Las Nowhere,2001,97,"Comedy,Crime,Drama"
tt0229187,movie,24 heures de la vie d'une femme,2002,107,Drama
tt0229211,movie,America So Beautiful,2001,91,Drama
tt0229567,movie,McAllister Affair: The Gathering,2002,70,"Drama,Sci-Fi"
tt0229792,movie,True Vinyl,2004,89,"Drama,Music,Romance"
tt0229898,tvSeries,Fortier,2001,40,Thriller
tt0230011,movie,Atlantis: The Lost Empire,2001,95,"Action,Adventure,Animation"
tt0230025,movie,Bartleby,2001,83,"Comedy,Drama,Mystery"
tt0230212,movie,The Final Journey,2010,120,Drama
tt0230234,movie,"A Galaxy Far, Far Away",2001,62,"Comedy,Documentary"
tt0230325,movie,In Search of Peace,2001,105,"Documentary,History,War"
tt0230512,movie,Mayor of the Sunset Strip,2003,94,"Biography,Documentary,Music"
tt0230540,movie,Pale Blue Moon,2002,86,Sci-Fi
tt0230600,movie,The Others,2001,104,"Horror,Mystery,Thriller"
tt0230838,movie,Sweet November,2001,119,"Drama,Romance"
tt0231001,movie,The Zookeeper,2001,108,"Drama,War"
tt0231402,movie,Crocodile Dundee in Los Angeles,2001,95,"Adventure,Comedy,Crime"
tt0231448,movie,Deuces Wild,2002,96,"Action,Drama"
tt0231514,movie,Les déclassés,2001,117,Drama
tt0231775,movie,Down to Earth,2001,87,"Comedy,Fantasy"
tt0231782,movie,"Mon père, il m'a sauvé la vie",2001,115,"Crime,Drama"
tt0232015,movie,Lying in Wait,2001,91,"Drama,Thriller"
tt0232098,movie,BattleQueen 2020,2001,95,"Action,Sci-Fi"
tt0232231,movie,Ophelia Learns to Swim,2001,88,Comedy
tt0232500,movie,The Fast and the Furious,2001,106,"Action,Crime,Thriller"
tt0232537,movie,Road Dogs,2003,90,"Action,Drama"
tt0232548,movie,17 rue Bleue,2001,95,Drama
tt0232612,movie,Segundo siglo,2002,110,Drama
tt0233142,movie,3000 Miles to Graceland,2001,125,"Action,Comedy,Crime"
tt0233230,movie,Après la vie,2002,124,"Crime,Drama"
tt0233418,movie,Cavale,2002,117,"Crime,Drama,Thriller"
tt0233469,movie,Collateral Damage,2002,108,"Action,Drama,Thriller"
tt0233481,movie,Cookers,2001,96,"Drama,Horror"
tt0233509,movie,Cyclomania,2001,93,"Drama,Romance,Sport"
tt0233559,movie,Devious Beings,2002,97,"Action,Crime,Thriller"
tt0233841,movie,Baran,2001,94,"Drama,Romance"
tt0233911,movie,Ice Men,2004,108,Drama
tt0234041,movie,Roberto Succo,2001,124,"Biography,Crime,Drama"
tt0234084,movie,Last Mountain,2005,97,"Drama,Fantasy"
tt0234215,movie,The Matrix Reloaded,2003,138,"Action,Sci-Fi"
tt0234266,movie,Monte Carlo,2001,85,Drama
tt0234354,movie,Novocaine,2001,95,"Comedy,Crime,Drama"
tt0234374,movie,Olivetti 82,2001,88,"Drama,Thriller"
tt0234623,tvSeries,Rosarito Weekend,2002,30,"Comedy,Family"
tt0234829,movie,Summer Catch,2001,104,"Comedy,Drama,Romance"
tt0234890,movie,Thy Neighbor's Wife,2001,92,"Crime,Drama,Thriller"
tt0234940,movie,Un couple épatant,2002,97,"Comedy,Romance"
tt0235048,movie,Wicked Spring,2002,102,"Drama,War,Western"
tt0235110,movie,Água e Sal,2001,117,Drama
tt0235119,tvSeries,Casshern Sins,2008,24,"Action,Adventure,Animation"
tt0235219,movie,Till Proven Innocent,2004,95,Thriller
tt0235280,movie,Cheerleader Ninjas,2002,91,"Action,Comedy"
tt0235333,movie,Dead in the Water,2002,90,"Crime,Thriller"
tt0235412,movie,Gaudi Afternoon,2001,97,"Comedy,Drama,Mystery"
tt0235497,movie,Jolly Roger,2001,95,Family
tt0235553,movie,Love and a Bullet,2002,85,"Action,Comedy,Crime"
tt0235606,movie,Les morsures de l'aube,2001,95,"Horror,Mystery,Romance"
tt0235737,movie,The Salton Sea,2002,103,"Crime,Drama,Mystery"
tt0235796,movie,Det største i verden,2001,114,"Drama,History,Romance"
tt0235807,movie,Tangos volés,2001,95,"Comedy,Musical"
tt0235904,tvSeries,Gary & Mike,2001,22,"Animation,Comedy"
tt0235918,tvSeries,The Fairly OddParents,2001,30,"Adventure,Animation,Comedy"
tt0235923,tvSeries,Invader ZIM,2001,24,"Action,Adventure,Animation"
tt0235947,tvSeries,Taina,2001,30,"Comedy,Family"
tt0235970,movie,Alone and Restless,2004,80,Drama
tt0236026,movie,Blind Heat,2001,95,Thriller
tt0236121,tvSeries,Cool Women,2002,60,"Documentary,History"
tt0236126,movie,A Crack in the Floor,2001,90,Horror
tt0236157,movie,Disco Pigs,2001,93,"Crime,Drama,Romance"
tt0236172,movie,Dr. Benny,2003,90,Comedy
tt0236189,movie,Em & Me,2004,94,"Drama,Romance"
tt0236313,movie,Atlético San Pancho,2001,101,"Comedy,Drama,Family"
tt0236348,movie,Josie and the Pussycats,2001,98,"Comedy,Music"
tt0236461,movie,Maangamizi: The Ancient One,2001,110,Drama
tt0236474,movie,Margarita Happy Hour,2001,98,Drama
tt0236493,movie,The Mexican,2001,123,"Adventure,Comedy,Drama"
tt0236551,movie,On the Q.T.,2001,90,Drama
tt0236600,movie,Piedras verdes,2001,98,"Adventure,Drama"
tt0236640,movie,Prozac Nation,2001,95,"Biography,Drama,Romance"
tt0236784,movie,The Tailor of Panama,2001,109,"Drama,Thriller"
tt0237106,movie,Les gens en maillot de bain ne sont pas (forcément) superficiels,2001,95,"Comedy,Romance"
tt0237152,movie,The Deserter,2003,75,"Comedy,Drama,History"
tt0237199,movie,Echos of Enlightenment,2001,86,"Drama,Mystery,Sci-Fi"
tt0237289,movie,Grev Axel,2001,86,Comedy
tt0237295,movie,Hall of Mirrors,2001,106,"Crime,Mystery,Thriller"
tt0237320,movie,Hunger,2001,82,Drama
tt0237523,movie,Open Mic,2001,53,"Comedy,Documentary"
tt0237534,movie,Le pacte des loups,2001,142,"Action,Adventure,Drama"
tt0237572,movie,The Pledge,2001,124,"Crime,Drama,Mystery"
tt0237622,movie,Pumuckl und sein Zirkusabenteuer,2003,87,"Animation,Comedy,Family"
tt0237687,movie,Sakura taisen: Katsudou shashin,2001,80,"Action,Adventure,Animation"
tt0237968,tvSeries,Imagine,2003,60,"Biography,Documentary,History"
tt0237994,movie,15 février 1839,2001,120,"Drama,History"
tt0238112,movie,Captain Corelli's Mandolin,2001,131,"Drama,Music,Romance"
tt0238137,movie,Tangled,2001,86,"Drama,Thriller"
tt0238205,movie,The Entrepreneurs,2003,91,Comedy
tt0238380,movie,Equilibrium,2002,107,"Action,Drama,Sci-Fi"
tt0238462,movie,Nobel,2001,110,Drama
tt0238546,movie,Queen of the Damned,2002,101,"Drama,Fantasy,Horror"
tt0238552,movie,Replicant,2001,100,"Action,Sci-Fi,Thriller"
tt0238924,movie,The Dangerous Lives of Altar Boys,2002,104,"Comedy,Drama"
tt0238936,movie,Devdas,2002,185,"Drama,Musical,Romance"
tt0238948,movie,Double Take,2001,88,"Action,Comedy,Crime"
tt0238960,movie,Ish HaHashmal,2003,90,Drama
tt0238992,movie,Fortunes,2005,91,Comedy
tt0239004,movie,Ghostlight,2003,80,Comedy
tt0239020,movie,De grot,2001,90,"Crime,Mystery,Romance"
tt0239060,movie,Ik ook van jou,2001,99,"Drama,Romance"
tt0239224,movie,Origine contrôlée,2001,90,"Comedy,Drama"
tt0239234,movie,L'Anglaise et le duc,2001,129,"Drama,History,Romance"
tt0239235,movie,Anji,2004,148,"Action,Adventure,Drama"
tt0239238,movie,April Is My Religion,2001,109,Drama
tt0239330,tvSeries,Dead Last,2001,60,"Adventure,Comedy,Crime"
tt0239341,movie,Devi Putrudu,2001,161,"Action,Drama,Fantasy"
tt0239386,movie,Fatherless - Chichi naki jidai,2002,78,"Documentary,Family"
tt0239395,movie,Cats & Dogs,2001,87,"Action,Adventure,Comedy"
tt0239430,movie,Girl,2001,82,Drama
tt0239467,movie,The Hollywood Sign,2001,90,"Comedy,Crime"
tt0239509,movie,Julie Johnson,2001,93,"Drama,Romance"
tt0239570,movie,All About You,2001,100,"Comedy,Drama,Romance"
tt0239670,movie,Mortel transfert,2001,122,"Comedy,Crime,Thriller"
tt0239879,movie,Raw Deal: A Question of Consent,2001,90,"Crime,Documentary"
tt0239948,movie,Saving Silverman,2001,90,"Comedy,Crime,Romance"
tt0239949,movie,Say It Isn't So,2001,95,"Comedy,Romance"
tt0239986,movie,Sidewalks of New York,2001,108,"Comedy,Romance"
tt0240009,movie,Le soleil au-dessus des nuages,2001,96,"Comedy,Drama"
tt0240021,movie,Speaking Tree,2007,65,Documentary
tt0240043,movie,Giravolte,2001,85,"Adventure,Comedy,Drama"
tt0240122,movie,Tosca,2001,126,"Drama,Musical"
tt0240149,movie,Une hirondelle a fait le printemps,2001,103,"Comedy,Drama"
tt0240200,movie,Water,2005,117,Drama
tt0240340,movie,The Angel Doll,2002,93,Drama
tt0240389,movie,Brooklyn Babylon,2001,89,"Drama,Music,Romance"
tt0240402,movie,The Center of the World,2001,88,"Drama,Romance"
tt0240419,movie,La Ciénaga,2001,103,"Comedy,Drama"
tt0240462,movie,Dr. Dolittle 2,2001,87,"Comedy,Family,Fantasy"
tt0240468,movie,Kung Pow: Enter the Fist,2002,81,"Action,Comedy"
tt0240473,movie,Edelweisspiraten,2004,111,"Drama,History,War"
tt0240510,movie,The Four Feathers,2002,132,"Adventure,Drama,Romance"
tt0240515,movie,Freddy Got Fingered,2001,87,Comedy
tt0240521,movie,Féroce,2002,97,Drama
tt0240659,movie,I cavalieri che fecero l'impresa,2001,147,"Adventure,Drama,History"
tt0240772,movie,Ocean's Eleven,2001,116,"Crime,Thriller"
tt0240890,movie,Serendipity,2001,90,"Comedy,Romance"
tt0240900,movie,Slackers,2002,86,"Comedy,Romance"
tt0240980,movie,Till Human Voices Wake Us,2002,101,"Drama,Romance"
tt0241025,movie,Vanity Fair,2004,141,Drama
tt0241034,movie,Viel passiert - Der BAP-Film,2002,101,"Documentary,Music"
tt0241183,movie,Angels Don't Sleep Here,2002,88,Thriller
tt0241223,movie,The Bank,2001,104,"Drama,Romance,Thriller"
tt0241254,movie,The Blue Diner,2001,100,"Comedy,Drama,Romance"
tt0241355,movie,Dark Voices,2001,93,Thriller
tt0241453,movie,Florida City,2002,91,"Crime,Drama,Mystery"
tt0241498,movie,The Gristle,2001,93,"Comedy,Drama"
tt0241518,movie,Halalabad Blues,2002,120,"Drama,Romance"
tt0241527,movie,Harry Potter and the Sorcerer's Stone,2001,152,"Adventure,Family,Fantasy"
tt0241663,movie,LavourArcaica,2001,163,Drama
tt0241683,movie,O Casamento de Louise,2001,80,"Comedy,Romance"
tt0241760,movie,The New Guy,2002,88,Comedy
tt0241802,movie,Paralelní svety,2001,100,Drama
tt0241897,movie,Roads and Bridges,2001,105,Drama
tt0241934,movie,Sem Ela,2003,103,Drama
tt0241961,movie,Sleeping Pills,2003,85,Drama
tt0241998,movie,Sweetie Pie,2002,85,"Drama,Thriller"
tt0242029,movie,Terra Sonâmbula,2007,97,Drama
tt0242193,movie,Bully,2001,108,"Biography,Crime,Drama"
tt0242241,tvSeries,The Associates,2001,60,"Comedy,Drama"
tt0242252,movie,The Affair of the Necklace,2001,118,"Drama,History,Romance"
tt0242445,movie,Exit Wounds,2001,101,"Action,Crime,Thriller"
tt0242508,movie,Harvard Man,2001,99,"Comedy,Crime,Drama"
tt0242527,movie,The Hole,2001,102,"Drama,Mystery,Thriller"
tt0242550,movie,J'ai tué Clémence Acéra,2001,95,Crime
tt0242587,movie,L.I.E.,2001,97,"Crime,Drama"
tt0242592,movie,Layover,2001,95,Thriller
tt0242653,movie,The Matrix Revolutions,2003,129,"Action,Sci-Fi"
tt0242733,tvSeries,The Chronicle,2001,48,"Comedy,Horror,Sci-Fi"
tt0242746,movie,Out of Line,2001,96,"Action,Crime,Drama"
tt0242882,movie,Silent Men,2005,87,"Comedy,Drama"
tt0242888,movie,The Sleeping Dictionary,2003,109,"Drama,Romance"
tt0242949,tvSeries,The Tick,2001,25,"Action,Comedy,Sci-Fi"
tt0242953,movie,A Time for Dancing,2002,100,"Drama,Music"
tt0242981,movie,Un aller simple,2001,90,"Adventure,Comedy,Drama"
tt0242994,movie,Va savoir,2001,154,"Comedy,Crime,Drama"
tt0242998,movie,Valentine,2001,96,"Horror,Mystery,Thriller"
tt0243017,movie,Waking Life,2001,99,"Animation,Drama,Fantasy"
tt0243059,movie,Cahoots,2001,108,Drama
tt0243069,tvSeries,The Lone Gunmen,2001,45,"Comedy,Drama,Mystery"
tt0243133,movie,The Man Who Wasn't There,2001,116,"Crime,Drama"
tt0243155,movie,Bridget Jones's Diary,2001,97,"Comedy,Drama,Romance"
tt0243210,movie,On the Nose,2001,104,"Comedy,Fantasy"
tt0243211,movie,Delusional,2003,95,Thriller
tt0243212,movie,Demasiado amor,2001,93,"Drama,Romance"
tt0243222,movie,The Doe Boy,2001,85,"Drama,Romance"
tt0243232,movie,Dust,2001,127,"Drama,Romance,Western"
tt0243255,movie,À ma soeur!,2001,86,Drama
tt0243278,movie,Going Back,2001,113,"Action,Drama,War"
tt0243408,movie,Mau Mau Sex Sex,2001,80,Documentary
tt0243462,movie,Mee-Shee: The Water Giant,2005,95,"Adventure,Family,Fantasy"
tt0243493,movie,Le placard,2001,84,Comedy
tt0243508,movie,Pursuit of Happiness,2001,93,"Comedy,Romance"
tt0243529,movie,Le roman de Lulu,2001,88,Romance
tt0243554,movie,When Strangers Appear,2001,98,"Action,Mystery,Thriller"
tt0243569,movie,Sólo por hoy,2001,100,"Comedy,Drama"
tt0243575,movie,Speaking of Sex,2001,96,"Comedy,Romance"
tt0243585,movie,Stuart Little 2,2002,77,"Adventure,Comedy,Family"
tt0243595,movie,Kill Me Later,2001,89,"Crime,Drama,Romance"
tt0243609,movie,To End All Wars,2001,117,"Action,Drama,War"
tt0243649,movie,Hitler Meets Christ,2007,76,"Drama,Fantasy"
tt0243652,movie,How It All Went Down,2003,93,"Crime,Drama,Thriller"
tt0243655,movie,Wet Hot American Summer,2001,97,"Comedy,Romance"
tt0243736,movie,40 Days and 40 Nights,2002,96,"Comedy,Romance"
tt0243759,movie,The American Astronaut,2001,91,"Comedy,Musical,Sci-Fi"
tt0243806,movie,Tra due mondi,2001,88,Drama
tt0243828,movie,Come Together,2001,80,"Comedy,Drama,Romance"
tt0243859,movie,Divoké vcely,2001,94,"Comedy,Drama"
tt0243885,movie,The Elite,2001,103,"Action,Crime,Thriller"
tt0243892,movie,Face the Music,2001,85,"Comedy,Music"
tt0243904,movie,The Final Curtain,2002,85,"Comedy,Drama"
tt0243907,movie,Firetrap,2001,97,"Action,Crime"
tt0243931,movie,Good Advice,2001,93,"Comedy,Romance"
tt0243991,movie,Investigating Sex,2001,108,"Comedy,Drama"
tt0244000,movie,American Outlaws,2001,94,"Action,Western"
tt0244071,movie,"Mercredi, folle journée!",2001,127,"Comedy,Drama"
tt0244072,movie,Mi dulce,2001,93,Drama
tt0244094,movie,Never Again,2001,98,"Comedy,Romance"
tt0244122,movie,Par 6,2002,88,"Comedy,Drama"
tt0244158,movie,Radha Krishna,2020,154,Drama
tt0244167,movie,La fiancée de Dracula,2002,91,Horror
tt0244244,movie,Swordfish,2001,99,"Action,Crime,Thriller"
tt0244297,movie,The War Bride,2001,111,"Drama,Romance"
tt0244364,tvSeries,Spyder Games,2001,30,Drama
tt0244365,tvSeries,Enterprise,2001,60,"Action,Adventure,Drama"
tt0244379,movie,The Accidental Detective,2003,103,"Comedy,Mystery,Romance"
tt0244452,movie,Campfire Stories,2001,95,"Crime,Drama,Horror"
tt0244471,movie,Cottonmouth,2001,95,"Crime,Drama,Thriller"
tt0244479,movie,Tmavomodrý svet,2001,112,"Action,Drama,Romance"
tt0244521,movie,Funny Money,2006,98,Comedy
tt0244709,movie,Pavilion of Women,2001,116,"Drama,Romance,War"
tt0244744,movie,Queen's Messenger,2001,94,Action
tt0244803,movie,Snakeskin,2001,94,"Adventure,Drama,Fantasy"
tt0244941,movie,Horror 101,2001,89,Horror
tt0244944,movie,Secret Agent 420,2005,80,"Adventure,Comedy"
tt0244947,movie,A.K.A.: It's a Wiley World!,2003,86,"Comedy,Music"
tt0244970,movie,Someone Like You...,2001,97,"Comedy,Romance"
tt0245022,tvSeries,Breaking News,2002,60,Drama
tt0245046,movie,Charlotte Gray,2001,121,"Drama,Romance,Thriller"
tt0245084,movie,Domenica,2001,95,Drama
tt0245090,movie,Edges of the Lord,2001,98,"Crime,Drama,Romance"
tt0245095,movie,The Enemy,2001,94,"Action,Crime,Thriller"
tt0245115,movie,The Fluffer,2001,95,"Comedy,Drama,Romance"
tt0245120,movie,The Forsaken,2001,90,"Action,Fantasy,Horror"
tt0245157,movie,Zus & zo,2001,106,"Comedy,Fantasy,Romance"
tt0245171,movie,Invincible,2001,133,"Drama,War"
tt0245238,movie,Lost and Delirious,2001,103,"Drama,Romance"
tt0245276,movie,Il mestiere delle armi,2001,105,"Drama,History,War"
tt0245294,movie,Moonlight,2002,90,Thriller
